,Unnamed: 0,filename,finding
5431,4653.0,person62_bacteria_298.jpeg,Non Covid
5432,4654.0,person629_virus_1207.jpeg,Non Covid
5433,4655.0,person629_bacteria_2510.jpeg,Non Covid
5434,4656.0,person629_bacteria_2509.jpeg,Non Covid
5435,4657.0,person629_bacteria_2508.jpeg,Non Covid
5436,4658.0,person629_bacteria_2507.jpeg,Non Covid
5437,4659.0,person629_bacteria_2506.jpeg,Non Covid
5438,4660.0,person628_virus_1206.jpeg,Non Covid
5439,4661.0,person628_bacteria_2505.jpeg,Non Covid
5440,4662.0,person627_virus_1204.jpeg,Non Covid
5441,4663.0,person626_virus_1202.jpeg,Non Covid
5442,4664.0,person626_bacteria_2502.jpeg,Non Covid
5443,4665.0,person625_virus_1199.jpeg,Non Covid
5444,4666.0,person625_bacteria_2500.jpeg,Non Covid
5445,4667.0,person625_bacteria_2499.jpeg,Non Covid
5446,4668.0,person624_virus_1198.jpeg,Non Covid
5447,4669.0,person624_bacteria_2497.jpeg,Non Covid
5448,4670.0,person623_virus_1197.jpeg,Non Covid
5449,4671.0,person623_bacteria_2496.jpeg,Non Covid
5450,4672.0,person623_bacteria_2495.jpeg,Non Covid
5451,4673.0,person622_virus_1196.jpeg,Non Covid
5452,4674.0,person622_bacteria_2494.jpeg,Non Covid
5453,4675.0,person621_virus_1195.jpeg,Non Covid
5454,4676.0,person621_virus_1194.jpeg,Non Covid
5455,4677.0,person620_virus_1192.jpeg,Non Covid
5456,4678.0,person620_virus_1191.jpeg,Non Covid
5457,4679.0,person620_bacteria_2492.jpeg,Non Covid
5458,4680.0,person61_bacteria_297.jpeg,Non Covid
5459,4681.0,person61_bacteria_296.jpeg,Non Covid
5460,4682.0,person61_bacteria_295.jpeg,Non Covid
5461,4683.0,person61_bacteria_294.jpeg,Non Covid
5462,4684.0,person61_bacteria_293.jpeg,Non Covid
5463,4685.0,person61_bacteria_292.jpeg,Non Covid
5464,4686.0,person61_bacteria_291.jpeg,Non Covid
5465,4687.0,person61_bacteria_290.jpeg,Non Covid
5466,4688.0,person61_bacteria_289.jpeg,Non Covid
5467,4689.0,person61_bacteria_288.jpeg,Non Covid
5468,4690.0,person619_virus_1190.jpeg,Non Covid
5469,4691.0,person619_bacteria_2491.jpeg,Non Covid
5470,4692.0,person619_bacteria_2490.jpeg,Non Covid
5471,4693.0,person618_virus_1189.jpeg,Non Covid
5472,4694.0,person618_bacteria_2489.jpeg,Non Covid
5473,4695.0,person617_virus_1187.jpeg,Non Covid
5474,4696.0,person617_bacteria_2488.jpeg,Non Covid
5475,4697.0,person616_virus_1186.jpeg,Non Covid
5476,4698.0,person616_bacteria_2487.jpeg,Non Covid
5477,4699.0,person615_virus_1184.jpeg,Non Covid
5478,4700.0,person614_virus_1183.jpeg,Non Covid
5479,4701.0,person614_bacteria_2483.jpeg,Non Covid
5480,4702.0,person614_bacteria_2481.jpeg,Non Covid
5481,4703.0,person614_bacteria_2480.jpeg,Non Covid
5482,4704.0,person613_virus_1181.jpeg,Non Covid
5483,4705.0,person613_bacteria_2479.jpeg,Non Covid
5484,4706.0,person612_virus_1179.jpeg,Non Covid
5485,4707.0,person612_bacteria_2478.jpeg,Non Covid
5486,4708.0,person612_bacteria_2477.jpeg,Non Covid
5487,4709.0,person611_bacteria_2476.jpeg,Non Covid
5488,4710.0,person610_virus_1177.jpeg,Non Covid
5489,4711.0,person610_bacteria_2475.jpeg,Non Covid
5490,4712.0,person60_bacteria_287.jpeg,Non Covid
5491,4713.0,person60_bacteria_286.jpeg,Non Covid
5492,4714.0,person60_bacteria_285.jpeg,Non Covid
5493,4715.0,person609_virus_1176.jpeg,Non Covid
5494,4716.0,person609_bacteria_2474.jpeg,Non Covid
5495,4717.0,person608_virus_1175.jpeg,Non Covid
5496,4718.0,person608_bacteria_2473.jpeg,Non Covid
5497,4719.0,person608_bacteria_2472.jpeg,Non Covid
5498,4720.0,person608_bacteria_2471.jpeg,Non Covid
5499,4721.0,person607_virus_1173.jpeg,Non Covid
5500,4722.0,person607_bacteria_2470.jpeg,Non Covid
5501,4723.0,person606_bacteria_2469.jpeg,Non Covid
5502,4724.0,person605_virus_1169.jpeg,Non Covid
5503,4725.0,person605_virus_1166.jpeg,Non Covid
5504,4726.0,person605_bacteria_2468.jpeg,Non Covid
5505,4727.0,person605_bacteria_2467.jpeg,Non Covid
5506,4728.0,person605_bacteria_2466.jpeg,Non Covid
5507,4729.0,person605_bacteria_2465.jpeg,Non Covid
5508,4730.0,person605_bacteria_2464.jpeg,Non Covid
5509,4731.0,person604_virus_1165.jpeg,Non Covid
5510,4732.0,person604_bacteria_2463.jpeg,Non Covid
5511,4733.0,person604_bacteria_2462.jpeg,Non Covid
5512,4734.0,person603_virus_1164.jpeg,Non Covid
5513,4735.0,person603_bacteria_2461.jpeg,Non Covid
5514,4736.0,person602_bacteria_2460.jpeg,Non Covid
5515,4737.0,person88_virus_163.jpeg,Non Covid
5516,4738.0,person88_virus_161.jpeg,Non Covid
5517,4739.0,person889_bacteria_2813.jpeg,Non Covid
5518,4740.0,person888_virus_1538.jpeg,Non Covid
5519,4741.0,person888_bacteria_2812.jpeg,Non Covid
5520,4742.0,person887_bacteria_2811.jpeg,Non Covid
5521,4743.0,person886_virus_1536.jpeg,Non Covid
5522,4744.0,person886_bacteria_2810.jpeg,Non Covid
5523,4745.0,person885_bacteria_2809.jpeg,Non Covid
5524,4746.0,person884_virus_1534.jpeg,Non Covid
5525,4747.0,person884_bacteria_2808.jpeg,Non Covid
5526,4748.0,person883_virus_1533.jpeg,Non Covid
5527,4749.0,person883_bacteria_2807.jpeg,Non Covid
5528,4750.0,person882_bacteria_2806.jpeg,Non Covid
5529,4751.0,person881_virus_1531.jpeg,Non Covid
5530,4752.0,person881_bacteria_2805.jpeg,Non Covid
5531,4753.0,person880_virus_1529.jpeg,Non Covid
5532,4754.0,person880_bacteria_2804.jpeg,Non Covid
5533,4755.0,person87_virus_160.jpeg,Non Covid
5534,4756.0,person878_virus_1526.jpeg,Non Covid
5535,4757.0,person878_bacteria_2801.jpeg,Non Covid
5536,4758.0,person877_virus_1525.jpeg,Non Covid
5537,4759.0,person877_bacteria_2800.jpeg,Non Covid
5538,4760.0,person876_bacteria_2799.jpeg,Non Covid
5539,4761.0,person875_bacteria_2798.jpeg,Non Covid
5540,4762.0,person874_bacteria_2797.jpeg,Non Covid
5541,4763.0,person873_bacteria_2796.jpeg,Non Covid
5542,4764.0,person872_bacteria_2795.jpeg,Non Covid
5543,4765.0,person871_virus_1517.jpeg,Non Covid
5544,4766.0,person871_bacteria_2793.jpeg,Non Covid
5545,4767.0,person870_virus_1516.jpeg,Non Covid
5546,4768.0,person870_bacteria_2792.jpeg,Non Covid
5547,4769.0,person86_virus_159.jpeg,Non Covid
5548,4770.0,person868_virus_1514.jpeg,Non Covid
5549,4771.0,person868_virus_1513.jpeg,Non Covid
5550,4772.0,person867_virus_1512.jpeg,Non Covid
5551,4773.0,person867_bacteria_2789.jpeg,Non Covid
5552,4774.0,person866_virus_1511.jpeg,Non Covid
5553,4775.0,person866_bacteria_2788.jpeg,Non Covid
5554,4776.0,person864_virus_1509.jpeg,Non Covid
5555,4777.0,person863_virus_1508.jpeg,Non Covid
5556,4778.0,person863_bacteria_2785.jpeg,Non Covid
5557,4779.0,person862_virus_1507.jpeg,Non Covid
5558,4780.0,person862_bacteria_2784.jpeg,Non Covid
5559,4781.0,person861_virus_1506.jpeg,Non Covid
5560,4782.0,person860_virus_1505.jpeg,Non Covid
5561,4783.0,person859_virus_1504.jpeg,Non Covid
5562,4784.0,person858_bacteria_2780.jpeg,Non Covid
5563,4785.0,person855_virus_1500.jpeg,Non Covid
5564,4786.0,person855_bacteria_2777.jpeg,Non Covid
5565,4787.0,person854_bacteria_2776.jpeg,Non Covid
5566,4788.0,person853_virus_1498.jpeg,Non Covid
5567,4789.0,person853_bacteria_2775.jpeg,Non Covid
5568,4790.0,person853_bacteria_2774.jpeg,Non Covid
5569,4791.0,person852_virus_1497.jpeg,Non Covid
5570,4792.0,person851_virus_1496.jpeg,Non Covid
5571,4793.0,person850_bacteria_2771.jpeg,Non Covid
5572,4794.0,person84_virus_157.jpeg,Non Covid
5573,4795.0,person849_virus_1494.jpeg,Non Covid
5574,4796.0,person849_bacteria_2770.jpeg,Non Covid
5575,4797.0,person848_virus_1493.jpeg,Non Covid
5576,4798.0,person848_bacteria_2769.jpeg,Non Covid
5577,4799.0,person847_virus_1492.jpeg,Non Covid
5578,4800.0,person847_bacteria_2767.jpeg,Non Covid
5579,4801.0,person846_virus_1491.jpeg,Non Covid
5580,4802.0,person846_bacteria_2766.jpeg,Non Covid
5581,4803.0,person845_virus_1489.jpeg,Non Covid
5582,4804.0,person844_virus_1487.jpeg,Non Covid
5583,4805.0,person843_virus_1485.jpeg,Non Covid
5584,4806.0,person843_bacteria_2763.jpeg,Non Covid
5585,4807.0,person842_virus_1483.jpeg,Non Covid
5586,4808.0,person842_bacteria_2762.jpeg,Non Covid
5587,4809.0,person841_virus_1481.jpeg,Non Covid
5588,4810.0,person841_bacteria_2761.jpeg,Non Covid
5589,4811.0,person841_bacteria_2760.jpeg,Non Covid
5590,4812.0,person840_bacteria_2759.jpeg,Non Covid
5591,4813.0,person840_bacteria_2758.jpeg,Non Covid
5592,4814.0,person83_virus_156.jpeg,Non Covid
5593,4815.0,person839_bacteria_2757.jpeg,Non Covid
5594,4816.0,person838_virus_1476.jpeg,Non Covid
5595,4817.0,person837_virus_1475.jpeg,Non Covid
5596,4818.0,person837_bacteria_2754.jpeg,Non Covid
5597,4819.0,person837_bacteria_2753.jpeg,Non Covid
5598,4820.0,person836_virus_1473.jpeg,Non Covid
5599,4821.0,person836_bacteria_2752.jpeg,Non Covid
5600,4822.0,person835_virus_1472.jpeg,Non Covid
5601,4823.0,person835_bacteria_2750.jpeg,Non Covid
5602,4824.0,person835_bacteria_2749.jpeg,Non Covid
5603,4825.0,person834_bacteria_2748.jpeg,Non Covid
5604,4826.0,person834_bacteria_2747.jpeg,Non Covid
5605,4827.0,person833_virus_1469.jpeg,Non Covid
5606,4828.0,person832_virus_1468.jpeg,Non Covid
5607,4829.0,person832_bacteria_2743.jpeg,Non Covid
5608,4830.0,person831_bacteria_2742.jpeg,Non Covid
5609,4831.0,person830_virus_1466.jpeg,Non Covid
5610,4832.0,person830_bacteria_2741.jpeg,Non Covid
5611,4833.0,person82_virus_155.jpeg,Non Covid
5612,4834.0,person82_virus_154.jpeg,Non Covid
5613,4835.0,person829_bacteria_2740.jpeg,Non Covid
5614,4836.0,person827_bacteria_2738.jpeg,Non Covid
5615,4837.0,person826_virus_1462.jpeg,Non Covid
5616,4838.0,person826_bacteria_2737.jpeg,Non Covid
5617,4839.0,person825_bacteria_2736.jpeg,Non Covid
5618,4840.0,person823_virus_1459.jpeg,Non Covid
5619,4841.0,person820_virus_1456.jpeg,Non Covid
5620,4842.0,person820_bacteria_2731.jpeg,Non Covid
5621,4843.0,person81_virus_153.jpeg,Non Covid
5622,4844.0,person81_virus_152.jpeg,Non Covid
5623,4845.0,person819_virus_1455.jpeg,Non Covid
5624,4846.0,person819_bacteria_2730.jpeg,Non Covid
5625,4847.0,person818_bacteria_2729.jpeg,Non Covid
5626,4848.0,person817_bacteria_2728.jpeg,Non Covid
5627,4849.0,person816_bacteria_2727.jpeg,Non Covid
5628,4850.0,person815_bacteria_2726.jpeg,Non Covid
5629,4851.0,person814_bacteria_2725.jpeg,Non Covid
5630,4852.0,person813_virus_1449.jpeg,Non Covid
5631,4853.0,person813_bacteria_2724.jpeg,Non Covid
5632,4854.0,person813_bacteria_2723.jpeg,Non Covid
5633,4855.0,person811_virus_1447.jpeg,Non Covid
5634,4856.0,person811_bacteria_2721.jpeg,Non Covid
5635,4857.0,person810_virus_1446.jpeg,Non Covid
5636,4858.0,person810_virus_1445.jpeg,Non Covid
5637,4859.0,person810_bacteria_2719.jpeg,Non Covid
5638,4860.0,person80_virus_150.jpeg,Non Covid
5639,4861.0,person809_bacteria_2718.jpeg,Non Covid
5640,4862.0,person809_bacteria_2717.jpeg,Non Covid
5641,4863.0,person808_virus_1442.jpeg,Non Covid
5642,4864.0,person808_bacteria_2716.jpeg,Non Covid
5643,4865.0,person807_virus_1441.jpeg,Non Covid
5644,4866.0,person806_virus_1440.jpeg,Non Covid
5645,4867.0,person806_virus_1439.jpeg,Non Covid
5646,4868.0,person805_bacteria_2712.jpeg,Non Covid
5647,4869.0,person804_bacteria_2711.jpeg,Non Covid
5648,4870.0,person803_virus_1436.jpeg,Non Covid
5649,4871.0,person803_bacteria_2710.jpeg,Non Covid
5650,4872.0,person802_bacteria_2708.jpeg,Non Covid
5651,4873.0,person801_virus_1434.jpeg,Non Covid
5652,4874.0,person800_bacteria_2706.jpeg,Non Covid
5653,4875.0,person7_bacteria_29.jpeg,Non Covid
5654,4876.0,person7_bacteria_28.jpeg,Non Covid
5655,4877.0,person7_bacteria_25.jpeg,Non Covid
5656,4878.0,person7_bacteria_24.jpeg,Non Covid
5657,4879.0,person799_virus_1431.jpeg,Non Covid
5658,4880.0,person799_bacteria_2705.jpeg,Non Covid
5659,4881.0,person798_virus_1430.jpeg,Non Covid
5660,4882.0,person797_virus_1429.jpeg,Non Covid
5661,4883.0,person796_virus_1428.jpeg,Non Covid
5662,4884.0,person796_bacteria_2702.jpeg,Non Covid
5663,4885.0,person795_virus_1427.jpeg,Non Covid
5664,4886.0,person794_bacteria_2700.jpeg,Non Covid
5665,4887.0,person793_virus_1424.jpeg,Non Covid
5666,4888.0,person791_virus_1422.jpeg,Non Covid
5667,4889.0,person790_virus_1421.jpeg,Non Covid
5668,4890.0,person789_virus_1420.jpeg,Non Covid
5669,4891.0,person789_bacteria_2694.jpeg,Non Covid
5670,4892.0,person788_virus_1419.jpeg,Non Covid
5671,4893.0,person787_bacteria_2691.jpeg,Non Covid
5672,4894.0,person786_bacteria_2690.jpeg,Non Covid
5673,4895.0,person785_bacteria_2689.jpeg,Non Covid
5674,4896.0,person783_virus_1414.jpeg,Non Covid
5675,4897.0,person783_bacteria_2687.jpeg,Non Covid
5676,4898.0,person782_bacteria_2686.jpeg,Non Covid
5677,4899.0,person781_virus_1412.jpeg,Non Covid
5678,4900.0,person780_virus_1411.jpeg,Non Covid
5679,4901.0,person780_bacteria_2684.jpeg,Non Covid
5680,4902.0,person77_bacteria_377.jpeg,Non Covid
5681,4903.0,person77_bacteria_376.jpeg,Non Covid
5682,4904.0,person77_bacteria_375.jpeg,Non Covid
5683,4905.0,person77_bacteria_374.jpeg,Non Covid
5684,4906.0,person779_virus_1410.jpeg,Non Covid
5685,4907.0,person779_virus_1409.jpeg,Non Covid
5686,4908.0,person779_bacteria_2683.jpeg,Non Covid
5687,4909.0,person778_virus_1408.jpeg,Non Covid
5688,4910.0,person778_bacteria_2682.jpeg,Non Covid
5689,4911.0,person776_virus_1405.jpeg,Non Covid
5690,4912.0,person776_bacteria_2680.jpeg,Non Covid
5691,4913.0,person775_virus_1404.jpeg,Non Covid
5692,4914.0,person775_bacteria_2679.jpeg,Non Covid
5693,4915.0,person774_virus_1403.jpeg,Non Covid
5694,4916.0,person774_bacteria_2678.jpeg,Non Covid
5695,4917.0,person773_virus_1402.jpeg,Non Covid
5696,4918.0,person772_virus_1401.jpeg,Non Covid
5697,4919.0,person771_virus_1399.jpeg,Non Covid
5698,4920.0,person771_bacteria_2675.jpeg,Non Covid
5699,4921.0,person770_virus_1398.jpeg,Non Covid
5700,4922.0,person770_bacteria_2674.jpeg,Non Covid
5701,4923.0,person76_bacteria_372.jpeg,Non Covid
5702,4924.0,person76_bacteria_371.jpeg,Non Covid
5703,4925.0,person76_bacteria_370.jpeg,Non Covid
5704,4926.0,person769_bacteria_2673.jpeg,Non Covid
5705,4927.0,person768_virus_1396.jpeg,Non Covid
5706,4928.0,person768_bacteria_2672.jpeg,Non Covid
5707,4929.0,person767_bacteria_2671.jpeg,Non Covid
5708,4930.0,person766_bacteria_2670.jpeg,Non Covid
5709,4931.0,person765_virus_1393.jpeg,Non Covid
5710,4932.0,person765_bacteria_2669.jpeg,Non Covid
5711,4933.0,person764_virus_1392.jpeg,Non Covid
5712,4934.0,person764_bacteria_2668.jpeg,Non Covid
5713,4935.0,person763_virus_1391.jpeg,Non Covid
5714,4936.0,person763_bacteria_2667.jpeg,Non Covid
5715,4937.0,person762_virus_1390.jpeg,Non Covid
5716,4938.0,person761_virus_1389.jpeg,Non Covid
5717,4939.0,person761_bacteria_2665.jpeg,Non Covid
5718,4940.0,person760_virus_1388.jpeg,Non Covid
5719,4941.0,person760_bacteria_2664.jpeg,Non Covid
5720,4942.0,person75_bacteria_369.jpeg,Non Covid
5721,4943.0,person75_bacteria_368.jpeg,Non Covid
5722,4944.0,person75_bacteria_367.jpeg,Non Covid
5723,4945.0,person75_bacteria_366.jpeg,Non Covid
5724,4946.0,person75_bacteria_365.jpeg,Non Covid
5725,4947.0,person75_bacteria_364.jpeg,Non Covid
5726,4948.0,person759_virus_1387.jpeg,Non Covid
5727,4949.0,person759_bacteria_2663.jpeg,Non Covid
5728,4950.0,person758_bacteria_2662.jpeg,Non Covid
5729,4951.0,person757_virus_1385.jpeg,Non Covid
5730,4952.0,person757_bacteria_2661.jpeg,Non Covid
5731,4953.0,person756_bacteria_2660.jpeg,Non Covid
5732,4954.0,person755_virus_1382.jpeg,Non Covid
5733,4955.0,person755_virus_1380.jpeg,Non Covid
5734,4956.0,person755_bacteria_2659.jpeg,Non Covid
5735,4957.0,person754_virus_1379.jpeg,Non Covid
5736,4958.0,person753_virus_1378.jpeg,Non Covid
5737,4959.0,person753_bacteria_2656.jpeg,Non Covid
5738,4960.0,person752_virus_1377.jpeg,Non Covid
5739,4961.0,person751_bacteria_2654.jpeg,Non Covid
5740,4962.0,person750_bacteria_2653.jpeg,Non Covid
5741,4963.0,person74_bacteria_363.jpeg,Non Covid
5742,4964.0,person74_bacteria_362.jpeg,Non Covid
5743,4965.0,person74_bacteria_361.jpeg,Non Covid
5744,4966.0,person749_virus_1374.jpeg,Non Covid
5745,4967.0,person749_bacteria_2652.jpeg,Non Covid
5746,4968.0,person748_virus_1373.jpeg,Non Covid
5747,4969.0,person747_virus_1372.jpeg,Non Covid
5748,4970.0,person747_virus_1370.jpeg,Non Covid
5749,4971.0,person747_bacteria_2650.jpeg,Non Covid
5750,4972.0,person746_virus_1369.jpeg,Non Covid
5751,4973.0,person746_bacteria_2649.jpeg,Non Covid
5752,4974.0,person745_virus_1368.jpeg,Non Covid
5753,4975.0,person745_bacteria_2648.jpeg,Non Covid
5754,4976.0,person744_virus_1367.jpeg,Non Covid
5755,4977.0,person744_bacteria_2647.jpeg,Non Covid
5756,4978.0,person743_virus_1366.jpeg,Non Covid
5757,4979.0,person743_bacteria_2646.jpeg,Non Covid
5758,4980.0,person742_virus_1365.jpeg,Non Covid
5759,4981.0,person741_virus_1364.jpeg,Non Covid
5760,4982.0,person741_bacteria_2644.jpeg,Non Covid
5761,4983.0,person740_virus_1363.jpeg,Non Covid
5762,4984.0,person740_virus_1362.jpeg,Non Covid
5763,4985.0,person740_bacteria_2643.jpeg,Non Covid
5764,4986.0,person73_bacteria_360.jpeg,Non Covid
5765,4987.0,person73_bacteria_359.jpeg,Non Covid
5766,4988.0,person73_bacteria_358.jpeg,Non Covid
5767,4989.0,person73_bacteria_357.jpeg,Non Covid
5768,4990.0,person73_bacteria_356.jpeg,Non Covid
5769,4991.0,person73_bacteria_355.jpeg,Non Covid
5770,4992.0,person739_virus_1361.jpeg,Non Covid
5771,4993.0,person739_bacteria_2642.jpeg,Non Covid
5772,4994.0,person738_virus_1360.jpeg,Non Covid
5773,4995.0,person738_bacteria_2641.jpeg,Non Covid
5774,4996.0,person737_bacteria_2640.jpeg,Non Covid
5775,4997.0,person736_virus_1358.jpeg,Non Covid
5776,4998.0,person736_bacteria_2639.jpeg,Non Covid
5777,4999.0,person735_virus_1356.jpeg,Non Covid
5778,5000.0,person735_bacteria_2638.jpeg,Non Covid
5779,5001.0,person734_virus_1355.jpeg,Non Covid
5780,5002.0,person734_bacteria_2637.jpeg,Non Covid
5781,5003.0,person733_bacteria_2635.jpeg,Non Covid
5782,5004.0,person732_virus_1353.jpeg,Non Covid
5783,5005.0,person732_bacteria_2634.jpeg,Non Covid
5784,5006.0,person731_virus_1352.jpeg,Non Covid
5785,5007.0,person731_bacteria_2633.jpeg,Non Covid
5786,5008.0,person730_virus_1351.jpeg,Non Covid
5787,5009.0,person730_bacteria_2632.jpeg,Non Covid
5788,5010.0,person72_bacteria_354.jpeg,Non Covid
5789,5011.0,person72_bacteria_353.jpeg,Non Covid
5790,5012.0,person9_bacteria_41.jpeg,Non Covid
5791,5013.0,person9_bacteria_40.jpeg,Non Covid
5792,5014.0,person9_bacteria_39.jpeg,Non Covid
5793,5015.0,person9_bacteria_38.jpeg,Non Covid
5794,5016.0,person99_virus_183.jpeg,Non Covid
5795,5017.0,person998_bacteria_2928.jpeg,Non Covid
5796,5018.0,person998_bacteria_2927.jpeg,Non Covid
5797,5019.0,person997_virus_1678.jpeg,Non Covid
5798,5020.0,person997_bacteria_2926.jpeg,Non Covid
5799,5021.0,person996_virus_1677.jpeg,Non Covid
5800,5022.0,person996_bacteria_2924.jpeg,Non Covid
5801,5023.0,person995_virus_1676.jpeg,Non Covid
5802,5024.0,person995_bacteria_2923.jpeg,Non Covid
5803,5025.0,person994_virus_1672.jpeg,Non Covid
5804,5026.0,person994_bacteria_2922.jpeg,Non Covid
5805,5027.0,person993_virus_1671.jpeg,Non Covid
5806,5028.0,person993_bacteria_2921.jpeg,Non Covid
5807,5029.0,person992_virus_1670.jpeg,Non Covid
5808,5030.0,person992_bacteria_2920.jpeg,Non Covid
5809,5031.0,person992_bacteria_2919.jpeg,Non Covid
5810,5032.0,person991_virus_1669.jpeg,Non Covid
5811,5033.0,person991_bacteria_2918.jpeg,Non Covid
5812,5034.0,person990_bacteria_2917.jpeg,Non Covid
5813,5035.0,person98_virus_182.jpeg,Non Covid
5814,5036.0,person989_virus_1667.jpeg,Non Covid
5815,5037.0,person988_virus_1666.jpeg,Non Covid
5816,5038.0,person988_bacteria_2915.jpeg,Non Covid
5817,5039.0,person987_bacteria_2914.jpeg,Non Covid
5818,5040.0,person986_bacteria_2913.jpeg,Non Covid
5819,5041.0,person985_bacteria_2912.jpeg,Non Covid
5820,5042.0,person984_bacteria_2911.jpeg,Non Covid
5821,5043.0,person983_virus_1660.jpeg,Non Covid
5822,5044.0,person983_bacteria_2910.jpeg,Non Covid
5823,5045.0,person982_virus_1658.jpeg,Non Covid
5824,5046.0,person982_bacteria_2909.jpeg,Non Covid
5825,5047.0,person981_virus_1657.jpeg,Non Covid
5826,5048.0,person981_bacteria_2908.jpeg,Non Covid
5827,5049.0,person981_bacteria_2907.jpeg,Non Covid
5828,5050.0,person980_virus_1655.jpeg,Non Covid
5829,5051.0,person980_bacteria_2906.jpeg,Non Covid
5830,5052.0,person97_virus_181.jpeg,Non Covid
5831,5053.0,person97_virus_180.jpeg,Non Covid
5832,5054.0,person979_virus_1654.jpeg,Non Covid
5833,5055.0,person979_bacteria_2905.jpeg,Non Covid
5834,5056.0,person978_virus_1653.jpeg,Non Covid
5835,5057.0,person978_bacteria_2904.jpeg,Non Covid
5836,5058.0,person977_virus_1652.jpeg,Non Covid
5837,5059.0,person977_bacteria_2902.jpeg,Non Covid
5838,5060.0,person976_virus_1651.jpeg,Non Covid
5839,5061.0,person976_bacteria_2901.jpeg,Non Covid
5840,5062.0,person975_virus_1650.jpeg,Non Covid
5841,5063.0,person974_virus_1649.jpeg,Non Covid
5842,5064.0,person974_bacteria_2899.jpeg,Non Covid
5843,5065.0,person973_virus_1647.jpeg,Non Covid
5844,5066.0,person972_virus_1646.jpeg,Non Covid
5845,5067.0,person972_bacteria_2897.jpeg,Non Covid
5846,5068.0,person971_bacteria_2896.jpeg,Non Covid
5847,5069.0,person970_virus_1644.jpeg,Non Covid
5848,5070.0,person970_bacteria_2895.jpeg,Non Covid
5849,5071.0,person96_virus_179.jpeg,Non Covid
5850,5072.0,person96_virus_178.jpeg,Non Covid
5851,5073.0,person969_virus_1643.jpeg,Non Covid
5852,5074.0,person969_bacteria_2894.jpeg,Non Covid
5853,5075.0,person968_virus_1642.jpeg,Non Covid
5854,5076.0,person968_bacteria_2893.jpeg,Non Covid
5855,5077.0,person967_virus_1640.jpeg,Non Covid
5856,5078.0,person967_bacteria_2892.jpeg,Non Covid
5857,5079.0,person966_virus_1639.jpeg,Non Covid
5858,5080.0,person966_bacteria_2891.jpeg,Non Covid
5859,5081.0,person965_virus_1638.jpeg,Non Covid
5860,5082.0,person965_bacteria_2890.jpeg,Non Covid
5861,5083.0,person964_virus_1637.jpeg,Non Covid
5862,5084.0,person964_bacteria_2889.jpeg,Non Covid
5863,5085.0,person963_virus_1636.jpeg,Non Covid
5864,5086.0,person963_bacteria_2888.jpeg,Non Covid
5865,5087.0,person962_virus_1635.jpeg,Non Covid
5866,5088.0,person962_bacteria_2887.jpeg,Non Covid
5867,5089.0,person961_virus_1634.jpeg,Non Covid
5868,5090.0,person961_bacteria_2886.jpeg,Non Covid
5869,5091.0,person960_virus_1633.jpeg,Non Covid
5870,5092.0,person960_bacteria_2885.jpeg,Non Covid
5871,5093.0,person95_virus_177.jpeg,Non Covid
5872,5094.0,person959_bacteria_2884.jpeg,Non Covid
5873,5095.0,person958_virus_1630.jpeg,Non Covid
5874,5096.0,person958_bacteria_2883.jpeg,Non Covid
5875,5097.0,person957_virus_1629.jpeg,Non Covid
5876,5098.0,person957_bacteria_2882.jpeg,Non Covid
5877,5099.0,person956_virus_1628.jpeg,Non Covid
5878,5100.0,person956_bacteria_2881.jpeg,Non Covid
5879,5101.0,person955_virus_1627.jpeg,Non Covid
5880,5102.0,person955_bacteria_2880.jpeg,Non Covid
5881,5103.0,person954_virus_1626.jpeg,Non Covid
5882,5104.0,person954_bacteria_2879.jpeg,Non Covid
5883,5105.0,person953_bacteria_2878.jpeg,Non Covid
5884,5106.0,person952_virus_1623.jpeg,Non Covid
5885,5107.0,person952_bacteria_2877.jpeg,Non Covid
5886,5108.0,person951_virus_1622.jpeg,Non Covid
5887,5109.0,person951_bacteria_2876.jpeg,Non Covid
5888,5110.0,person950_virus_1621.jpeg,Non Covid
5889,5111.0,person94_virus_176.jpeg,Non Covid
5890,5112.0,person949_virus_1620.jpeg,Non Covid
5891,5113.0,person949_bacteria_2874.jpeg,Non Covid
5892,5114.0,person947_virus_1618.jpeg,Non Covid
5893,5115.0,person947_bacteria_2872.jpeg,Non Covid
5894,5116.0,person946_bacteria_2871.jpeg,Non Covid
5895,5117.0,person945_virus_1616.jpeg,Non Covid
5896,5118.0,person945_bacteria_2870.jpeg,Non Covid
5897,5119.0,person944_bacteria_2869.jpeg,Non Covid
5898,5120.0,person943_bacteria_2868.jpeg,Non Covid
5899,5121.0,person942_virus_1611.jpeg,Non Covid
5900,5122.0,person942_bacteria_2867.jpeg,Non Covid
5901,5123.0,person941_virus_1610.jpeg,Non Covid
5902,5124.0,person940_virus_1609.jpeg,Non Covid
5903,5125.0,person940_virus_1607.jpeg,Non Covid
5904,5126.0,person940_virus_1605.jpeg,Non Covid
5905,5127.0,person940_virus_1604.jpeg,Non Covid
5906,5128.0,person940_virus_1602.jpeg,Non Covid
5907,5129.0,person940_bacteria_2865.jpeg,Non Covid
5908,5130.0,person93_virus_175.jpeg,Non Covid
5909,5131.0,person939_bacteria_2864.jpeg,Non Covid
5910,5132.0,person938_virus_1600.jpeg,Non Covid
5911,5133.0,person938_bacteria_2863.jpeg,Non Covid
5912,5134.0,person937_virus_1599.jpeg,Non Covid
